customer_id,signup_date,segment,industry,country,plan,mrr,contract_length,number_of_users,support_tickets,usage_score,nps_score,churn_date,is_churned,lifetime_months,total_revenue,clv,last_transaction_date,recency_days,transaction_count,avg_transaction_value,cohort_month
CUST_002797,03-05-2024,Startup,Real Estate,Germany,Professional,149,24,1,5,49,-11,,0,8.1,1155.52,1155.52,03-12-2024,28,8,144.44,2024-05
CUST_002798,27-04-2021,Small Business,Healthcare,Germany,Enterprise,999,1,3,5,46,-6,,0,44.8,45102.09,45102.09,27-12-2024,4,45,1002.268667,2021-04
CUST_002799,05-02-2023,Small Business,Other,Canada,Business,399,1,7,2,61,7,,0,23.2,9323.21,9323.21,05-12-2024,26,23,405.3569565,2023-02
CUST_002800,03-06-2023,Small Business,Retail,Other,Enterprise,999,36,3,8,85,2,,0,19.2,19583.93,19583.93,03-12-2024,28,19,1030.733158,2023-06
CUST_002801,03-11-2021,Mid-Market,Education,Other,Basic,49,12,12,3,62,62,,0,38.5,1906.82,1906.82,03-12-2024,28,38,50.17947368,2021-11
CUST_002802,22-09-2021,Startup,Healthcare,UK,Professional,149,12,2,1,65,-46,25-02-2022,1,5.2,867.6,867.6,22-02-2022,1043,6,144.6,2021-09
CUST_002803,22-10-2021,Small Business,Technology,UK,Basic,49,1,6,5,68,1,,0,38.9,1937.06,1937.06,22-12-2024,9,39,49.66820513,2021-10
CUST_002804,23-10-2021,Small Business,Real Estate,UK,Basic,49,24,2,2,58,68,,0,38.8,1914.42,1914.42,23-12-2024,8,39,49.08769231,2021-10
CUST_002805,26-12-2023,Small Business,Other,UK,Professional,149,1,9,2,46,22,,0,12.4,1997.3,1997.3,26-12-2024,5,13,153.6384615,2023-12
CUST_002806,15-03-2022,Mid-Market,Finance,UK,Business,399,24,36,3,56,-19,,0,34.1,13964.7,13964.7,15-12-2024,16,34,410.7264706,2022-03
CUST_002807,05-08-2024,Mid-Market,Technology,USA,Basic,49,1,44,2,53,10,,0,4.9,250.18,250.18,05-12-2024,26,5,50.036,2024-08
CUST_002808,22-02-2021,Small Business,Technology,Other,Basic,49,1,2,1,63,81,,0,46.9,2374.74,2374.74,22-12-2024,9,47,50.52638298,2021-02
CUST_002809,14-09-2022,Enterprise,Retail,UK,Basic,49,12,420,1,55,22,,0,28,1398.96,1398.96,14-12-2024,17,28,49.96285714,2022-09
CUST_002810,18-01-2024,Small Business,Technology,Australia,Business,399,24,2,3,69,42,,0,11.6,4739.67,4739.67,18-12-2024,13,12,394.9725,2024-01
CUST_002811,29-03-2023,Small Business,Healthcare,UK,Enterprise,999,12,3,3,62,21,17-02-2024,1,10.8,10911.16,10911.16,29-01-2024,337,11,991.9236364,2023-03
CUST_002812,26-03-2024,Small Business,Healthcare,Germany,Basic,49,1,7,2,52,94,,0,9.3,508.24,508.24,26-12-2024,5,10,50.824,2024-03
CUST_002813,11-10-2021,Small Business,Manufacturing,USA,Professional,149,12,4,0,94,17,,0,39.2,5898.15,5898.15,11-12-2024,20,39,151.2346154,2021-10
CUST_002814,26-08-2022,Small Business,Technology,Canada,Enterprise,999,12,7,1,74,7,,0,28.6,29916.75,29916.75,26-12-2024,5,29,1031.612069,2022-08
CUST_002815,12-08-2021,Small Business,Finance,UK,Basic,49,24,5,2,60,58,,0,41.2,2062.37,2062.37,12-12-2024,19,41,50.30170732,2021-08
CUST_002816,05-01-2023,Small Business,Retail,USA,Business,399,12,6,3,54,53,19-10-2024,1,21.8,8939.31,8939.31,05-10-2024,87,22,406.3322727,2023-01
CUST_002817,23-05-2021,Startup,Retail,Australia,Basic,49,1,4,2,83,23,02-05-2022,1,11.5,572.44,572.44,23-04-2022,983,12,47.70333333,2021-05
CUST_002818,16-03-2021,Small Business,Finance,USA,Professional,149,12,6,0,47,37,,0,46.2,6925.79,6925.79,16-12-2024,15,46,150.5606522,2021-03
CUST_002819,01-07-2023,Startup,Healthcare,UK,Professional,149,12,3,2,93,57,,0,18.3,2771.11,2771.11,01-12-2024,30,18,153.9505556,2023-07
CUST_002820,09-07-2022,Mid-Market,Manufacturing,USA,Business,399,36,43,2,36,7,,0,30.2,12043.9,12043.9,09-12-2024,22,30,401.4633333,2022-07
CUST_002821,08-02-2022,Small Business,Education,Australia,Basic,49,12,4,3,100,62,,0,35.2,1719.56,1719.56,08-12-2024,23,35,49.13028571,2022-02
CUST_002822,05-09-2023,Startup,Manufacturing,USA,Basic,49,12,3,2,56,33,,0,16.1,816.01,816.01,05-12-2024,26,16,51.000625,2023-09
CUST_002823,19-09-2020,Small Business,Other,Canada,Basic,49,12,6,1,39,41,,0,52.1,2546.78,2546.78,19-12-2024,12,52,48.97653846,2020-09
CUST_002824,08-06-2024,Mid-Market,Manufacturing,USA,Professional,149,12,33,1,51,7,,0,6.9,1060.53,1060.53,08-12-2024,23,7,151.5042857,2024-06
CUST_002825,08-08-2024,Small Business,Manufacturing,UK,Business,399,12,5,0,58,29,,0,4.8,2076.38,2076.38,08-12-2024,23,5,415.276,2024-08
CUST_002826,26-04-2024,Mid-Market,Technology,Australia,Business,399,12,12,2,53,-4,,0,8.3,3639.94,3639.94,26-12-2024,5,9,404.4377778,2024-04
CUST_002827,29-10-2023,Mid-Market,Finance,USA,Basic,49,24,11,2,72,8,,0,14.3,734.73,734.73,29-12-2024,2,15,48.982,2023-10
CUST_002828,28-09-2021,Startup,Finance,Germany,Business,399,12,4,1,70,75,,0,39.7,15879.58,15879.58,28-12-2024,3,40,396.9895,2021-09
CUST_002829,05-04-2023,Small Business,Healthcare,USA,Basic,49,1,6,2,100,-12,,0,21.2,1074.83,1074.83,05-12-2024,26,21,51.18238095,2023-04
CUST_002830,11-11-2024,Mid-Market,Finance,UK,Professional,149,1,49,4,66,6,,0,1.7,312.16,312.16,11-12-2024,20,2,156.08,2024-11
CUST_002831,03-04-2021,Startup,Healthcare,UK,Business,399,12,1,3,38,-3,14-07-2021,1,3.4,1657.08,1657.08,03-07-2021,1277,4,414.27,2021-04
CUST_002832,25-09-2022,Startup,Manufacturing,Canada,Basic,49,1,4,1,61,45,,0,27.6,1403.33,1403.33,25-12-2024,6,28,50.11892857,2022-09
CUST_002833,27-07-2023,Small Business,Finance,Canada,Basic,49,12,4,4,67,86,,0,17.4,913.69,913.69,27-12-2024,4,18,50.76055556,2023-07
CUST_002834,30-11-2021,Mid-Market,Finance,Canada,Basic,49,12,17,1,54,20,15-04-2023,1,16.7,889.81,889.81,28-03-2023,644,17,52.34176471,2021-11
CUST_002835,28-10-2020,Startup,Other,USA,Business,399,12,2,2,77,-49,,0,50.8,21315.85,21315.85,28-12-2024,3,51,417.9578431,2020-10
CUST_002836,03-04-2024,Small Business,Healthcare,UK,Professional,149,24,9,0,80,57,,0,9.1,1334.04,1334.04,03-12-2024,28,9,148.2266667,2024-04
CUST_002837,22-05-2024,Small Business,Healthcare,USA,Professional,149,12,5,6,52,25,,0,7.4,1200.71,1200.71,22-12-2024,9,8,150.08875,2024-05
CUST_002838,26-05-2023,Startup,Healthcare,France,Business,399,36,2,3,57,48,,0,19.5,8078.11,8078.11,26-12-2024,5,20,403.9055,2023-05
CUST_002839,30-01-2023,Small Business,Real Estate,Australia,Business,399,12,7,1,26,57,,0,23.4,9821.83,9821.83,28-12-2024,3,24,409.2429167,2023-01
CUST_002840,07-07-2021,Mid-Market,Finance,USA,Business,399,12,32,5,47,5,29-09-2022,1,15,6002.56,6002.56,07-09-2022,846,15,400.1706667,2021-07
CUST_002841,14-10-2020,Small Business,Retail,USA,Professional,149,1,4,0,59,-15,,0,51.3,7936.37,7936.37,14-12-2024,17,51,155.615098,2020-10
CUST_002842,05-04-2023,Mid-Market,Technology,USA,Basic,49,12,27,5,67,-17,,0,21.2,1051.36,1051.36,05-12-2024,26,21,50.0647619,2023-04
CUST_002843,12-09-2021,Startup,Finance,Other,Basic,49,1,1,1,62,100,15-01-2022,1,4.2,256.08,256.08,12-01-2022,1084,5,51.216,2021-09
CUST_002844,02-10-2022,Small Business,Healthcare,France,Business,399,12,8,1,48,9,,0,27.4,10966.17,10966.17,02-12-2024,29,27,406.1544444,2022-10
CUST_002845,05-02-2020,Enterprise,Manufacturing,USA,Business,399,12,270,1,87,11,,0,59.7,23642.69,23642.69,05-12-2024,26,59,400.7235593,2020-02
CUST_002846,13-01-2022,Small Business,Education,UK,Enterprise,999,12,7,2,85,52,,0,36.1,35322.02,35322.02,13-12-2024,18,36,981.1672222,2022-01
CUST_002847,30-10-2024,Mid-Market,Manufacturing,USA,Basic,49,1,22,0,87,27,,0,2.1,143.89,143.89,30-12-2024,1,3,47.96333333,2024-10
CUST_002848,18-12-2020,Mid-Market,Manufacturing,Canada,Basic,49,12,30,3,96,-60,,0,49.1,2402.12,2402.12,18-12-2024,13,49,49.02285714,2020-12
CUST_002849,26-08-2024,Small Business,Finance,Germany,Basic,49,12,3,0,45,-12,,0,4.2,251,251,26-12-2024,5,5,50.2,2024-08
CUST_002850,13-03-2020,Mid-Market,Manufacturing,UK,Basic,49,12,30,2,73,37,,0,58.5,2853.54,2853.54,13-12-2024,18,58,49.19896552,2020-03
CUST_002851,09-10-2021,Startup,Finance,Australia,Professional,149,36,1,1,83,-8,,0,39.3,6036.43,6036.43,09-12-2024,22,39,154.7802564,2021-10
CUST_002852,08-10-2023,Enterprise,Retail,UK,Enterprise,999,24,86,1,100,92,,0,15,15161.31,15161.31,08-12-2024,23,15,1010.754,2023-10
CUST_002853,29-12-2022,Small Business,Healthcare,USA,Professional,149,1,7,1,94,-20,,0,24.4,3756.93,3756.93,28-12-2024,3,25,150.2772,2022-12
CUST_002854,28-02-2021,Startup,Technology,Canada,Professional,149,12,4,2,59,-14,,0,46.7,7163.43,7163.43,28-12-2024,3,47,152.4134043,2021-02
CUST_002855,25-09-2022,Small Business,Finance,UK,Business,399,12,5,0,33,-11,11-03-2023,1,5.6,2364.23,2364.23,25-02-2023,675,6,394.0383333,2022-09
CUST_002856,08-12-2021,Small Business,Finance,Other,Basic,49,24,9,3,40,50,,0,37.3,1810.87,1810.87,08-12-2024,23,37,48.94243243,2021-12
CUST_002857,09-12-2024,Startup,Healthcare,USA,Business,399,24,2,3,78,-18,,0,0.7,592.55,592.55,09-12-2024,22,1,592.55,2024-12
CUST_002858,14-07-2021,Mid-Market,Manufacturing,UK,Professional,149,1,31,3,66,92,,0,42.2,6480.85,6480.85,14-12-2024,17,42,154.3059524,2021-07
CUST_002859,07-04-2022,Enterprise,Technology,Germany,Basic,49,24,112,2,51,80,,0,33.3,1649.04,1649.04,07-12-2024,24,33,49.97090909,2022-04
CUST_002860,23-07-2024,Small Business,Technology,UK,Professional,149,1,3,2,25,66,,0,5.4,908.1,908.1,23-12-2024,8,6,151.35,2024-07
CUST_002861,13-08-2022,Enterprise,Manufacturing,USA,Professional,149,24,195,1,82,-36,,0,29,4435.49,4435.49,13-12-2024,18,29,152.947931,2022-08
CUST_002862,31-05-2021,Startup,Finance,Other,Basic,49,1,4,1,41,40,19-01-2023,1,19.9,1000.98,1000.98,28-12-2022,734,20,50.049,2021-05
CUST_002863,03-03-2021,Mid-Market,Manufacturing,USA,Basic,49,1,14,5,93,-56,,0,46.6,2252.57,2252.57,03-12-2024,28,46,48.96891304,2021-03
CUST_002864,11-04-2024,Startup,Retail,USA,Professional,149,24,1,2,45,86,,0,8.8,1343.96,1343.96,11-12-2024,20,9,149.3288889,2024-04
CUST_002865,08-06-2020,Startup,Other,Australia,Basic,49,12,3,1,56,42,,0,55.6,2748.1,2748.1,08-12-2024,23,55,49.96545455,2020-06
CUST_002866,28-05-2020,Mid-Market,Retail,USA,Basic,49,36,46,2,51,50,,0,55.9,2749.45,2749.45,28-12-2024,3,56,49.09732143,2020-05
CUST_002867,14-02-2022,Small Business,Technology,USA,Professional,149,1,7,2,77,12,,0,35,5338.96,5338.96,14-12-2024,17,35,152.5417143,2022-02
CUST_002868,07-06-2023,Enterprise,Healthcare,Canada,Professional,149,12,392,2,51,34,,0,19.1,2879.08,2879.08,07-12-2024,24,19,151.5305263,2023-06
CUST_002869,01-10-2024,Small Business,Technology,USA,Business,399,24,8,2,60,31,,0,3,1151.45,1151.45,01-12-2024,30,3,383.8166667,2024-10
CUST_002870,04-05-2024,Enterprise,Real Estate,Other,Enterprise,999,1,216,1,58,38,,0,8,7970.33,7970.33,04-12-2024,27,8,996.29125,2024-05
CUST_002871,07-03-2020,Startup,Technology,UK,Business,399,1,3,1,47,53,,0,58.7,23912.74,23912.74,07-12-2024,24,58,412.2886207,2020-03
CUST_002872,10-10-2022,Startup,Healthcare,Canada,Professional,149,1,1,3,65,-30,19-07-2024,1,21.6,3351.4,3351.4,10-07-2024,174,22,152.3363636,2022-10
CUST_002873,15-01-2021,Mid-Market,Technology,USA,Business,399,36,13,1,70,36,,0,48.2,19534.23,19534.23,15-12-2024,16,48,406.963125,2021-01
CUST_002874,27-02-2020,Mid-Market,Education,USA,Professional,149,24,43,1,79,83,,0,59,9207.37,9207.37,27-12-2024,4,59,156.0571186,2020-02
CUST_002875,06-07-2023,Startup,Healthcare,Canada,Basic,49,12,2,3,77,12,,0,18.1,925.43,925.43,06-12-2024,25,18,51.41277778,2023-07
CUST_002876,07-12-2020,Mid-Market,Other,UK,Basic,49,1,30,0,79,86,,0,49.5,2426.46,2426.46,07-12-2024,24,49,49.51959184,2020-12
CUST_002877,27-02-2023,Startup,Technology,France,Business,399,1,2,7,29,-32,,0,22.4,9192.44,9192.44,27-12-2024,4,23,399.6713043,2023-02
CUST_002878,27-12-2021,Small Business,Technology,USA,Business,399,12,5,4,64,100,,0,36.7,14429.35,14429.35,27-12-2024,4,37,389.9824324,2021-12
CUST_002879,10-04-2023,Small Business,Technology,Germany,Enterprise,999,36,2,4,47,-20,14-10-2023,1,6.2,6907.13,6907.13,10-10-2023,448,7,986.7328571,2023-04
CUST_002880,08-02-2022,Startup,Education,USA,Professional,149,12,1,3,65,34,,0,35.2,5248.5,5248.5,08-12-2024,23,35,149.9571429,2022-02
CUST_002881,05-09-2021,Small Business,Real Estate,Canada,Business,399,12,6,1,67,41,,0,40.4,16286.06,16286.06,05-12-2024,26,40,407.1515,2021-09
CUST_002882,17-05-2023,Startup,Technology,Canada,Basic,49,12,2,1,69,32,,0,19.8,989.89,989.89,17-12-2024,14,20,49.4945,2023-05
CUST_002883,19-12-2020,Startup,Technology,USA,Professional,149,36,4,4,32,0,,0,49.1,7674.64,7674.64,19-12-2024,12,49,156.6253061,2020-12
CUST_002884,03-02-2024,Mid-Market,Manufacturing,UK,Enterprise,999,12,34,3,100,74,,0,11.1,12160.05,12160.05,03-12-2024,28,11,1105.459091,2024-02
CUST_002885,26-12-2024,Enterprise,Technology,USA,Basic,49,36,321,2,100,-4,,0,0.2,49.58,49.58,26-12-2024,5,1,49.58,2024-12
CUST_002886,25-04-2020,Startup,Technology,UK,Basic,49,1,2,2,52,100,,0,57,2851.87,2851.87,25-12-2024,6,57,50.03280702,2020-04
CUST_002887,11-07-2023,Startup,Technology,Germany,Professional,149,24,1,3,42,-9,,0,18,2707.18,2707.18,11-12-2024,20,18,150.3988889,2023-07
CUST_002888,23-10-2021,Enterprise,Technology,USA,Business,399,12,377,2,100,71,,0,38.8,15979.05,15979.05,23-12-2024,8,39,409.7192308,2021-10
CUST_002889,05-01-2024,Startup,Healthcare,Other,Basic,49,12,4,2,87,-26,,0,12,617.56,617.56,05-12-2024,26,12,51.46333333,2024-01
CUST_002890,20-04-2024,Small Business,Technology,UK,Professional,149,12,7,3,79,1,,0,8.5,1338.69,1338.69,20-12-2024,11,9,148.7433333,2024-04
CUST_002891,28-03-2021,Mid-Market,Healthcare,Other,Basic,49,1,37,2,40,-95,,0,45.8,2262.41,2262.41,28-12-2024,3,46,49.18282609,2021-03
CUST_002892,09-02-2024,Startup,Education,USA,Professional,149,1,1,2,97,80,,0,10.9,1762.56,1762.56,09-12-2024,22,11,160.2327273,2024-02
CUST_002893,13-10-2020,Mid-Market,Healthcare,Other,Enterprise,999,36,17,0,47,53,,0,51.3,51872.27,51872.27,13-12-2024,18,51,1017.103333,2020-10
CUST_002894,19-08-2023,Startup,Manufacturing,USA,Basic,49,1,4,1,61,-54,21-07-2024,1,11.2,587.42,587.42,19-07-2024,165,12,48.95166667,2023-08
CUST_002895,13-10-2022,Mid-Market,Technology,UK,Basic,49,36,49,2,92,-19,,0,27,1387.33,1387.33,13-12-2024,18,27,51.38259259,2022-10
CUST_002896,06-11-2020,Small Business,Retail,Other,Professional,149,12,9,2,56,-49,,0,50.5,7747.42,7747.42,06-12-2024,25,50,154.9484,2020-11
CUST_002897,26-07-2020,Mid-Market,Healthcare,USA,Professional,149,12,41,1,69,16,,0,54,8033.55,8033.55,26-12-2024,5,54,148.7694444,2020-07
CUST_002898,09-09-2021,Small Business,Manufacturing,USA,Basic,49,36,3,3,88,15,,0,40.3,2043.85,2043.85,09-12-2024,22,40,51.09625,2021-09
CUST_002899,21-03-2021,Small Business,Technology,France,Professional,149,24,6,1,40,71,,0,46,6990.89,6990.89,21-12-2024,10,46,151.9758696,2021-03
CUST_002900,31-10-2021,Mid-Market,Real Estate,Canada,Enterprise,999,12,44,6,88,24,,0,38.6,39790.41,39790.41,28-12-2024,3,39,1020.266923,2021-10
CUST_002901,24-09-2021,Small Business,Technology,UK,Basic,49,1,7,2,97,99,,0,39.8,2009.95,2009.95,24-12-2024,7,40,50.24875,2021-09
CUST_002902,24-02-2020,Small Business,Healthcare,USA,Basic,49,24,9,2,63,-21,,0,59.1,2873.82,2873.82,24-12-2024,7,59,48.70881356,2020-02
CUST_002903,30-06-2022,Enterprise,Other,Germany,Professional,149,24,178,3,89,16,,0,30.5,4745.09,4745.09,28-12-2024,3,31,153.0674194,2022-06
CUST_002904,01-11-2022,Startup,Retail,USA,Professional,149,24,2,1,49,5,,0,26.4,3929.31,3929.31,01-12-2024,30,26,151.1273077,2022-11
CUST_002905,18-10-2021,Mid-Market,Healthcare,Other,Basic,49,24,36,1,34,6,,0,39,1954.18,1954.18,18-12-2024,13,39,50.10717949,2021-10
CUST_002906,24-11-2023,Small Business,Other,Germany,Professional,149,1,6,2,25,61,,0,13.4,2162.49,2162.49,24-12-2024,7,14,154.4635714,2023-11
CUST_002907,29-07-2024,Small Business,Healthcare,Germany,Enterprise,999,24,6,2,75,55,,0,5.2,5844.97,5844.97,29-12-2024,2,6,974.1616667,2024-07
CUST_002908,06-09-2022,Small Business,Technology,USA,Basic,49,1,3,3,74,-29,,0,28.2,1430.84,1430.84,06-12-2024,25,28,51.10142857,2022-09
CUST_002909,29-05-2021,Mid-Market,Other,Australia,Professional,149,1,46,2,53,25,02-02-2022,1,8.3,1367.16,1367.16,29-01-2022,1067,9,151.9066667,2021-05
CUST_002910,06-08-2024,Small Business,Healthcare,UK,Basic,49,1,5,0,88,36,,0,4.9,243.91,243.91,06-12-2024,25,5,48.782,2024-08
CUST_002911,14-04-2024,Small Business,Real Estate,Australia,Professional,149,1,6,2,52,84,,0,8.7,1431.67,1431.67,14-12-2024,17,9,159.0744444,2024-04
CUST_002912,24-08-2020,Small Business,Technology,USA,Professional,149,12,3,1,40,96,,0,53,7993.66,7993.66,24-12-2024,7,53,150.8237736,2020-08
CUST_002913,26-07-2023,Startup,Manufacturing,France,Professional,149,1,4,1,46,47,,0,17.5,2680.69,2680.69,26-12-2024,5,18,148.9272222,2023-07
CUST_002914,13-12-2020,Small Business,Finance,Canada,Professional,149,1,9,0,93,36,,0,49.3,7330.32,7330.32,13-12-2024,18,49,149.5983673,2020-12
CUST_002915,18-09-2021,Enterprise,Other,USA,Basic,49,1,344,0,81,48,,0,40,1977.41,1977.41,18-12-2024,13,40,49.43525,2021-09
CUST_002916,01-02-2023,Mid-Market,Retail,UK,Business,399,12,29,0,61,-10,,0,23.3,9602.09,9602.09,01-12-2024,30,23,417.4821739,2023-02
CUST_002917,21-09-2021,Mid-Market,Technology,USA,Professional,149,12,10,3,59,7,29-05-2023,1,20.5,3267.33,3267.33,21-05-2023,590,21,155.5871429,2021-09
CUST_002918,20-03-2024,Mid-Market,Retail,USA,Basic,49,12,48,2,53,-8,,0,9.5,497.6,497.6,20-12-2024,11,10,49.76,2024-03
CUST_002919,25-06-2023,Small Business,Technology,USA,Enterprise,999,24,2,6,16,74,,0,18.5,18911.85,18911.85,25-12-2024,6,19,995.3605263,2023-06
CUST_002920,29-12-2020,Mid-Market,Education,UK,Basic,49,12,27,2,33,15,19-12-2021,1,11.8,631.01,631.01,28-11-2021,1129,12,52.58416667,2020-12
CUST_002921,16-11-2020,Mid-Market,Real Estate,Canada,Business,399,12,41,1,62,20,,0,50.2,20308.67,20308.67,16-12-2024,15,50,406.1734,2020-11
CUST_002922,14-07-2024,Enterprise,Finance,Canada,Professional,149,36,291,1,76,37,,0,5.7,911.65,911.65,14-12-2024,17,6,151.9416667,2024-07
CUST_002923,12-10-2020,Enterprise,Education,USA,Professional,149,1,402,3,58,48,,0,51.4,7693.99,7693.99,12-12-2024,19,51,150.862549,2020-10
CUST_002924,28-05-2020,Mid-Market,Technology,France,Basic,49,12,10,1,33,100,15-01-2022,1,19.9,1027.61,1027.61,28-12-2021,1099,20,51.3805,2020-05
CUST_002925,12-01-2023,Mid-Market,Finance,Other,Basic,49,12,20,2,97,34,,0,24,1221.43,1221.43,12-12-2024,19,24,50.89291667,2023-01
CUST_002926,09-02-2021,Small Business,Healthcare,USA,Basic,49,24,5,4,37,25,,0,47.4,2328.99,2328.99,09-12-2024,22,47,49.55297872,2021-02
CUST_002927,04-09-2022,Small Business,Retail,USA,Business,399,24,8,2,65,78,,0,28.3,11456.49,11456.49,04-12-2024,27,28,409.1603571,2022-09
CUST_002928,31-03-2021,Mid-Market,Technology,UK,Business,399,1,14,0,68,27,,0,45.7,18911.07,18911.07,28-12-2024,3,46,411.1102174,2021-03
CUST_002929,01-11-2024,Small Business,Manufacturing,Germany,Business,399,24,9,3,100,-8,,0,2,784.72,784.72,01-12-2024,30,2,392.36,2024-11
CUST_002930,10-03-2022,Mid-Market,Technology,Germany,Business,399,24,19,4,46,-57,,0,34.2,13645.95,13645.95,10-12-2024,21,34,401.3514706,2022-03
CUST_002931,30-03-2023,Mid-Market,Retail,Canada,Enterprise,999,1,22,0,65,44,,0,21.4,22458.68,22458.68,29-12-2024,2,22,1020.849091,2023-03
CUST_002932,09-10-2022,Enterprise,Technology,USA,Professional,149,1,375,1,68,24,18-03-2024,1,17.5,2749.46,2749.46,09-03-2024,297,18,152.7477778,2022-10
CUST_002933,22-02-2022,Small Business,Education,Australia,Business,399,24,4,2,42,94,,0,34.8,14052.45,14052.45,22-12-2024,9,35,401.4985714,2022-02
CUST_002934,04-04-2021,Small Business,Technology,UK,Basic,49,1,7,2,71,21,,0,45.6,2192.33,2192.33,04-12-2024,27,45,48.71844444,2021-04
CUST_002935,22-04-2024,Mid-Market,Finance,USA,Business,399,1,11,0,56,-11,,0,8.4,3620.71,3620.71,22-12-2024,9,9,402.3011111,2024-04
CUST_002936,03-03-2024,Mid-Market,Healthcare,USA,Business,399,1,21,2,58,60,,0,10.1,4106.52,4106.52,03-12-2024,28,10,410.652,2024-03
CUST_002937,07-01-2022,Startup,Manufacturing,UK,Basic,49,1,2,1,50,33,,0,36.3,1811.46,1811.46,07-12-2024,24,36,50.31833333,2022-01
CUST_002938,23-05-2021,Mid-Market,Healthcare,Canada,Professional,149,1,22,1,88,64,,0,43.9,6605.4,6605.4,23-12-2024,8,44,150.1227273,2021-05
CUST_002939,04-08-2024,Mid-Market,Manufacturing,Germany,Enterprise,999,12,31,2,62,38,,0,5,4827.87,4827.87,04-12-2024,27,5,965.574,2024-08
CUST_002940,25-04-2021,Startup,Healthcare,Other,Basic,49,1,3,1,48,39,16-11-2021,1,6.8,347.54,347.54,25-10-2021,1163,7,49.64857143,2021-04
CUST_002941,13-08-2024,Startup,Manufacturing,USA,Professional,149,36,3,1,21,36,,0,4.7,729.61,729.61,13-12-2024,18,5,145.922,2024-08
CUST_002942,23-04-2020,Small Business,Technology,Other,Basic,49,1,6,2,100,6,,0,57.1,2793.47,2793.47,23-12-2024,8,57,49.00824561,2020-04
CUST_002943,18-01-2022,Small Business,Healthcare,Germany,Professional,149,12,3,2,66,33,,0,35.9,5573.4,5573.4,18-12-2024,13,36,154.8166667,2022-01
CUST_002944,20-05-2024,Mid-Market,Finance,UK,Basic,49,36,48,2,90,32,,0,7.5,400.69,400.69,20-12-2024,11,8,50.08625,2024-05
CUST_002945,26-12-2020,Enterprise,Technology,Australia,Basic,49,24,422,2,89,96,,0,48.9,2460.82,2460.82,26-12-2024,5,49,50.22081633,2020-12
CUST_002946,06-12-2020,Small Business,Technology,Germany,Basic,49,12,7,2,72,31,,0,49.5,2401.17,2401.17,06-12-2024,25,49,49.00346939,2020-12
CUST_002947,08-02-2022,Enterprise,Other,USA,Business,399,12,435,4,83,18,24-10-2022,1,8.6,3661.21,3661.21,08-10-2022,815,9,406.8011111,2022-02
CUST_002948,30-01-2022,Small Business,Other,Australia,Professional,149,12,8,2,90,73,,0,35.5,5434.05,5434.05,28-12-2024,3,36,150.9458333,2022-01
CUST_002949,26-08-2022,Startup,Manufacturing,Germany,Professional,149,36,3,1,44,-5,,0,28.6,4418.28,4418.28,26-12-2024,5,29,152.3544828,2022-08
CUST_002950,24-03-2021,Startup,Healthcare,Germany,Professional,149,1,4,3,82,51,,0,45.9,6929.33,6929.33,24-12-2024,7,46,150.6376087,2021-03
CUST_002951,14-04-2022,Mid-Market,Healthcare,Australia,Basic,49,12,18,4,70,-16,,0,33.1,1669.11,1669.11,14-12-2024,17,33,50.57909091,2022-04
CUST_002952,18-04-2023,Small Business,Retail,UK,Enterprise,999,24,3,3,47,-41,,0,20.8,21827.32,21827.32,18-12-2024,13,21,1039.39619,2023-04
CUST_002953,21-09-2024,Small Business,Technology,Germany,Business,399,12,2,2,82,75,,0,3.4,1562.79,1562.79,21-12-2024,10,4,390.6975,2024-09
CUST_002954,01-12-2023,Startup,Other,Germany,Professional,149,24,4,2,45,15,,0,13.2,1984.81,1984.81,01-12-2024,30,13,152.6776923,2023-12
